"Media","Strain","OD600","Rep","Day"
"50SAP","Dixon",0.013,2,"Data/RawData/Day2"
"50SAP","M12",0.00799999999999999,2,"Data/RawData/Day2"
"50SAP","M23",0.00699999999999999,2,"Data/RawData/Day2"
"50SAP","B3SN17-2",0.00599999999999999,2,"Data/RawData/Day2"
"50SAP","IVIA53.87",0.011,2,"Data/RawData/Day2"
"50SAP","IVIA5901",0.00699999999999999,2,"Data/RawData/Day2"
"50SAP","ESVL",0.014,2,"Data/RawData/Day2"
"50SAP","XF3348",0.013,2,"Data/RawData/Day2"
"50SAP","ALS6",0.02,2,"Data/RawData/Day2"
"50SAP","ALS17T10",0.015,2,"Data/RawData/Day2"
"50SAP","ALS10T14",0.016,2,"Data/RawData/Day2"
"50SAP","Dixon",0.013,2,"Data/RawData/Day2"
"50SAP","M12",0.01,2,"Data/RawData/Day2"
"50SAP","M23",0.00799999999999999,2,"Data/RawData/Day2"
"50SAP","B3SN17-2",0.00699999999999999,2,"Data/RawData/Day2"
"50SAP","IVIA53.87",0.011,2,"Data/RawData/Day2"
"50SAP","IVIA5901",0.00699999999999999,2,"Data/RawData/Day2"
"50SAP","ESVL",0.014,2,"Data/RawData/Day2"
"50SAP","XF3348",0.011,2,"Data/RawData/Day2"
"50SAP","ALS6",0.019,2,"Data/RawData/Day2"
"50SAP","ALS17T10",0.014,2,"Data/RawData/Day2"
"50SAP","ALS10T14",0.021,2,"Data/RawData/Day2"
"50SAP","Dixon",0.012,2,"Data/RawData/Day2"
"50SAP","M12",0.01,2,"Data/RawData/Day2"
"50SAP","M23",0.00799999999999999,2,"Data/RawData/Day2"
"50SAP","B3SN17-2",0.00599999999999999,2,"Data/RawData/Day2"
"50SAP","IVIA53.87",0.011,2,"Data/RawData/Day2"
"50SAP","IVIA5901",0.00599999999999999,2,"Data/RawData/Day2"
"50SAP","ESVL",0.013,2,"Data/RawData/Day2"
"50SAP","XF3348",0.01,2,"Data/RawData/Day2"
"50SAP","ALS6",0.017,2,"Data/RawData/Day2"
"50SAP","ALS17T10",0.012,2,"Data/RawData/Day2"
"50SAP","ALS10T14",0.015,2,"Data/RawData/Day2"
"50SAP","Dixon",0.012,2,"Data/RawData/Day2"
"50SAP","M12",0.00799999999999999,2,"Data/RawData/Day2"
"50SAP","M23",0.00599999999999999,2,"Data/RawData/Day2"
"50SAP","B3SN17-2",0.00599999999999999,2,"Data/RawData/Day2"
"50SAP","IVIA53.87",0.011,2,"Data/RawData/Day2"
"50SAP","IVIA5901",0.00699999999999999,2,"Data/RawData/Day2"
"50SAP","ESVL",0.014,2,"Data/RawData/Day2"
"50SAP","XF3348",0.00899999999999999,2,"Data/RawData/Day2"
"50SAP","ALS6",0.016,2,"Data/RawData/Day2"
"50SAP","ALS17T10",0.013,2,"Data/RawData/Day2"
"50SAP","ALS10T14",0.015,2,"Data/RawData/Day2"
"50SAP","Dixon",0.01,2,"Data/RawData/Day2"
"50SAP","M12",0.00799999999999999,2,"Data/RawData/Day2"
"50SAP","M23",0.00599999999999999,2,"Data/RawData/Day2"
"50SAP","B3SN17-2",0.00599999999999999,2,"Data/RawData/Day2"
"50SAP","IVIA53.87",0.011,2,"Data/RawData/Day2"
"50SAP","IVIA5901",0.00699999999999999,2,"Data/RawData/Day2"
"50SAP","ESVL",0.019,2,"Data/RawData/Day2"
"50SAP","XF3348",0.00799999999999999,2,"Data/RawData/Day2"
"50SAP","ALS6",0.03,2,"Data/RawData/Day2"
"50SAP","ALS17T10",0.013,2,"Data/RawData/Day2"
"50SAP","ALS10T14",0.015,2,"Data/RawData/Day2"
"50SAP","Dixon",0.01,2,"Data/RawData/Day2"
"50SAP","M12",0.00799999999999999,2,"Data/RawData/Day2"
"50SAP","M23",0.00699999999999999,2,"Data/RawData/Day2"
"75SAP","B3SN17-2",0.012,1,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.02,1,"Data/RawData/Day2"
"75SAP","IVIA5901",0.01,1,"Data/RawData/Day2"
"75SAP","ESVL",0.017,1,"Data/RawData/Day2"
"75SAP","XF3348",0.021,1,"Data/RawData/Day2"
"75SAP","ALS6",0.02,1,"Data/RawData/Day2"
"75SAP","ALS17T10",0.014,1,"Data/RawData/Day2"
"75SAP","ALS10T14",0.025,1,"Data/RawData/Day2"
"75SAP","Dixon",0.014,1,"Data/RawData/Day2"
"75SAP","M12",0.013,1,"Data/RawData/Day2"
"75SAP","M23",0.01,1,"Data/RawData/Day2"
"75SAP","B3SN17-2",0.011,1,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.02,1,"Data/RawData/Day2"
"75SAP","IVIA5901",0.011,1,"Data/RawData/Day2"
"75SAP","ESVL",0.027,1,"Data/RawData/Day2"
"75SAP","XF3348",0.02,1,"Data/RawData/Day2"
"75SAP","ALS6",0.019,1,"Data/RawData/Day2"
"75SAP","ALS17T10",0.016,1,"Data/RawData/Day2"
"75SAP","ALS10T14",0.025,1,"Data/RawData/Day2"
"75SAP","Dixon",0.015,1,"Data/RawData/Day2"
"75SAP","M12",0.013,1,"Data/RawData/Day2"
"75SAP","M23",0.01,1,"Data/RawData/Day2"
"75SAP","B3SN17-2",0.01,1,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.019,1,"Data/RawData/Day2"
"75SAP","IVIA5901",0.00800000000000001,1,"Data/RawData/Day2"
"75SAP","ESVL",0.016,1,"Data/RawData/Day2"
"75SAP","XF3348",0.016,1,"Data/RawData/Day2"
"75SAP","ALS6",0.018,1,"Data/RawData/Day2"
"75SAP","ALS17T10",0.014,1,"Data/RawData/Day2"
"75SAP","ALS10T14",0.025,1,"Data/RawData/Day2"
"75SAP","Dixon",0.011,1,"Data/RawData/Day2"
"75SAP","M12",0.012,1,"Data/RawData/Day2"
"75SAP","M23",0.01,1,"Data/RawData/Day2"
"75SAP","B3SN17-2",0.013,1,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.018,1,"Data/RawData/Day2"
"75SAP","IVIA5901",0.01,1,"Data/RawData/Day2"
"75SAP","ESVL",0.018,1,"Data/RawData/Day2"
"75SAP","XF3348",0.015,1,"Data/RawData/Day2"
"75SAP","ALS6",0.02,1,"Data/RawData/Day2"
"75SAP","ALS17T10",0.015,1,"Data/RawData/Day2"
"75SAP","ALS10T14",0.027,1,"Data/RawData/Day2"
"75SAP","Dixon",0.014,1,"Data/RawData/Day2"
"75SAP","M12",0.011,1,"Data/RawData/Day2"
"75SAP","M23",0.01,1,"Data/RawData/Day2"
"75SAP","B3SN17-2",0.01,1,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.025,1,"Data/RawData/Day2"
"75SAP","IVIA5901",0.00800000000000001,1,"Data/RawData/Day2"
"75SAP","ESVL",0.016,1,"Data/RawData/Day2"
"75SAP","XF3348",0.015,1,"Data/RawData/Day2"
"75SAP","ALS6",0.019,1,"Data/RawData/Day2"
"75SAP","ALS17T10",0.011,1,"Data/RawData/Day2"
"75SAP","ALS10T14",0.022,1,"Data/RawData/Day2"
"75SAP","Dixon",0.012,1,"Data/RawData/Day2"
"75SAP","M12",0.011,1,"Data/RawData/Day2"
"75SAP","M23",0.00800000000000001,1,"Data/RawData/Day2"
"75SAP","B3SN17-2",0,1,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.021,1,"Data/RawData/Day2"
"75SAP","IVIA5901",0.014,1,"Data/RawData/Day2"
"75SAP","ESVL",0.027,1,"Data/RawData/Day2"
"75SAP","XF3348",0.02,1,"Data/RawData/Day2"
"75SAP","ALS6",0.032,1,"Data/RawData/Day2"
"75SAP","ALS17T10",0.025,1,"Data/RawData/Day2"
"75SAP","ALS10T14",0.033,1,"Data/RawData/Day2"
"75SAP","Dixon",0.021,1,"Data/RawData/Day2"
"75SAP","M12",0.017,1,"Data/RawData/Day2"
"75SAP","M23",0.012,1,"Data/RawData/Day2"
"75SAP","B3SN17-2",0.005,2,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.013,2,"Data/RawData/Day2"
"75SAP","IVIA5901",0.005,2,"Data/RawData/Day2"
"75SAP","ESVL",0.013,2,"Data/RawData/Day2"
"75SAP","XF3348",0.015,2,"Data/RawData/Day2"
"75SAP","ALS6",0.016,2,"Data/RawData/Day2"
"75SAP","ALS17T10",0.00899999999999999,2,"Data/RawData/Day2"
"75SAP","ALS10T14",0.022,2,"Data/RawData/Day2"
"75SAP","Dixon",0.00899999999999999,2,"Data/RawData/Day2"
"75SAP","M12",0.00899999999999999,2,"Data/RawData/Day2"
"75SAP","M23",0.00599999999999999,2,"Data/RawData/Day2"
"75SAP","B3SN17-2",0.011,2,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.023,2,"Data/RawData/Day2"
"75SAP","IVIA5901",0.00800000000000001,2,"Data/RawData/Day2"
"75SAP","ESVL",0.016,2,"Data/RawData/Day2"
"75SAP","XF3348",0.014,2,"Data/RawData/Day2"
"75SAP","ALS6",0.019,2,"Data/RawData/Day2"
"75SAP","ALS17T10",0.014,2,"Data/RawData/Day2"
"75SAP","ALS10T14",0.024,2,"Data/RawData/Day2"
"75SAP","Dixon",0.015,2,"Data/RawData/Day2"
"75SAP","M12",0.01,2,"Data/RawData/Day2"
"75SAP","M23",0.00899999999999999,2,"Data/RawData/Day2"
"75SAP","B3SN17-2",0.014,2,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.026,2,"Data/RawData/Day2"
"75SAP","IVIA5901",0.00900000000000001,2,"Data/RawData/Day2"
"75SAP","ESVL",0.017,2,"Data/RawData/Day2"
"75SAP","XF3348",0.015,2,"Data/RawData/Day2"
"75SAP","ALS6",0.019,2,"Data/RawData/Day2"
"75SAP","ALS17T10",0.015,2,"Data/RawData/Day2"
"75SAP","ALS10T14",0.022,2,"Data/RawData/Day2"
"75SAP","Dixon",0.011,2,"Data/RawData/Day2"
"75SAP","M12",0.014,2,"Data/RawData/Day2"
"75SAP","M23",0.01,2,"Data/RawData/Day2"
"75SAP","B3SN17-2",0.00899999999999999,2,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.017,2,"Data/RawData/Day2"
"75SAP","IVIA5901",0.00800000000000001,2,"Data/RawData/Day2"
"75SAP","ESVL",0.015,2,"Data/RawData/Day2"
"75SAP","XF3348",0.017,2,"Data/RawData/Day2"
"75SAP","ALS6",0.016,2,"Data/RawData/Day2"
"75SAP","ALS17T10",0.015,2,"Data/RawData/Day2"
"75SAP","ALS10T14",0.02,2,"Data/RawData/Day2"
"75SAP","Dixon",0.013,2,"Data/RawData/Day2"
"75SAP","M12",0.011,2,"Data/RawData/Day2"
"75SAP","M23",0.00700000000000001,2,"Data/RawData/Day2"
"75SAP","B3SN17-2",0.00799999999999999,2,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.018,2,"Data/RawData/Day2"
"75SAP","IVIA5901",0.00700000000000001,2,"Data/RawData/Day2"
"75SAP","ESVL",0.017,2,"Data/RawData/Day2"
"75SAP","XF3348",0.016,2,"Data/RawData/Day2"
"75SAP","ALS6",0.015,2,"Data/RawData/Day2"
"75SAP","ALS17T10",0.014,2,"Data/RawData/Day2"
"75SAP","ALS10T14",0.024,2,"Data/RawData/Day2"
"75SAP","Dixon",0.01,2,"Data/RawData/Day2"
"75SAP","M12",0.00899999999999999,2,"Data/RawData/Day2"
"75SAP","M23",0.005,2,"Data/RawData/Day2"
"75SAP","B3SN17-2",0,2,"Data/RawData/Day2"
"75SAP","IVIA53.87",0.018,2,"Data/RawData/Day2"
"75SAP","IVIA5901",0.013,2,"Data/RawData/Day2"
"75SAP","ESVL",0.025,2,"Data/RawData/Day2"
"75SAP","XF3348",0.023,2,"Data/RawData/Day2"
"75SAP","ALS6",0.029,2,"Data/RawData/Day2"
"75SAP","ALS17T10",0.029,2,"Data/RawData/Day2"
"75SAP","ALS10T14",0.028,2,"Data/RawData/Day2"
"75SAP","Dixon",0.02,2,"Data/RawData/Day2"
"75SAP","M12",0.018,2,"Data/RawData/Day2"
"75SAP","M23",0.014,2,"Data/RawData/Day2"
"PD3","B3SN17-2",0.016,1,"Data/RawData/Day3"
"PD3","IVIA53.87",0.051,1,"Data/RawData/Day3"
"PD3","IVIA5901",0.012,1,"Data/RawData/Day3"
"PD3","ESVL",0.012,1,"Data/RawData/Day3"
"PD3","XF3348",0.017,1,"Data/RawData/Day3"
"PD3","ALS6",0.01,1,"Data/RawData/Day3"
"PD3","ALS17T10",0.037,1,"Data/RawData/Day3"
"PD3","ALS10T14",0.04,1,"Data/RawData/Day3"
"PD3","Dixon",0.038,1,"Data/RawData/Day3"
"PD3","M12",0.011,1,"Data/RawData/Day3"
"PD3","M23",0.015,1,"Data/RawData/Day3"
"PD3","B3SN17-2",0.011,1,"Data/RawData/Day3"
"PD3","IVIA53.87",0.049,1,"Data/RawData/Day3"
"PD3","IVIA5901",0.01,1,"Data/RawData/Day3"
"PD3","ESVL",0.013,1,"Data/RawData/Day3"
"PD3","XF3348",0.018,1,"Data/RawData/Day3"
"PD3","ALS6",0.01,1,"Data/RawData/Day3"
"PD3","ALS17T10",0.037,1,"Data/RawData/Day3"
"PD3","ALS10T14",0.04,1,"Data/RawData/Day3"
"PD3","Dixon",0.04,1,"Data/RawData/Day3"
"PD3","M12",0.011,1,"Data/RawData/Day3"
"PD3","M23",0.015,1,"Data/RawData/Day3"
"PD3","B3SN17-2",0.012,1,"Data/RawData/Day3"
"PD3","IVIA53.87",0.047,1,"Data/RawData/Day3"
"PD3","IVIA5901",0.011,1,"Data/RawData/Day3"
"PD3","ESVL",0.012,1,"Data/RawData/Day3"
"PD3","XF3348",0.016,1,"Data/RawData/Day3"
"PD3","ALS6",0.00800000000000001,1,"Data/RawData/Day3"
"PD3","ALS17T10",0.035,1,"Data/RawData/Day3"
"PD3","ALS10T14",0.04,1,"Data/RawData/Day3"
"PD3","Dixon",0.03,1,"Data/RawData/Day3"
"PD3","M12",0.011,1,"Data/RawData/Day3"
"PD3","M23",0.015,1,"Data/RawData/Day3"
"PD3","B3SN17-2",0.013,1,"Data/RawData/Day3"
"PD3","IVIA53.87",0.047,1,"Data/RawData/Day3"
"PD3","IVIA5901",0.012,1,"Data/RawData/Day3"
"PD3","ESVL",0.012,1,"Data/RawData/Day3"
"PD3","XF3348",0.016,1,"Data/RawData/Day3"
"PD3","ALS6",0.006,1,"Data/RawData/Day3"
"PD3","ALS17T10",0.034,1,"Data/RawData/Day3"
"PD3","ALS10T14",0.041,1,"Data/RawData/Day3"
"PD3","Dixon",0.027,1,"Data/RawData/Day3"
"PD3","M12",0.01,1,"Data/RawData/Day3"
"PD3","M23",0.015,1,"Data/RawData/Day3"
"PD3","B3SN17-2",0.013,1,"Data/RawData/Day3"
"PD3","IVIA53.87",0.05,1,"Data/RawData/Day3"
"PD3","IVIA5901",0.01,1,"Data/RawData/Day3"
"PD3","ESVL",0.012,1,"Data/RawData/Day3"
"PD3","XF3348",0.012,1,"Data/RawData/Day3"
"PD3","ALS6",0.006,1,"Data/RawData/Day3"
"PD3","ALS17T10",0.035,1,"Data/RawData/Day3"
"PD3","ALS10T14",0.041,1,"Data/RawData/Day3"
"PD3","Dixon",0.028,1,"Data/RawData/Day3"
"PD3","M12",0.00900000000000001,1,"Data/RawData/Day3"
"PD3","M23",0.014,1,"Data/RawData/Day3"
"PD3","B3SN17-2",0.01,1,"Data/RawData/Day3"
"PD3","IVIA53.87",0.051,1,"Data/RawData/Day3"
"PD3","IVIA5901",0.00900000000000001,1,"Data/RawData/Day3"
"PD3","ESVL",0.01,1,"Data/RawData/Day3"
"PD3","XF3348",0.00900000000000001,1,"Data/RawData/Day3"
"PD3","ALS6",0.005,1,"Data/RawData/Day3"
"PD3","ALS17T10",0.037,1,"Data/RawData/Day3"
"PD3","ALS10T14",0.04,1,"Data/RawData/Day3"
"PD3","Dixon",0.032,1,"Data/RawData/Day3"
"PD3","M12",0.00900000000000001,1,"Data/RawData/Day3"
"PD3","M23",0.014,1,"Data/RawData/Day3"
"PD3","B3SN17-2",0.013,2,"Data/RawData/Day3"
"PD3","IVIA53.87",0.049,2,"Data/RawData/Day3"
"PD3","IVIA5901",0.013,2,"Data/RawData/Day3"
"PD3","ESVL",0.014,2,"Data/RawData/Day3"
"PD3","XF3348",0.016,2,"Data/RawData/Day3"
"PD3","ALS6",0.01,2,"Data/RawData/Day3"
"PD3","ALS17T10",0.037,2,"Data/RawData/Day3"
"PD3","ALS10T14",0.045,2,"Data/RawData/Day3"
"PD3","Dixon",0.034,2,"Data/RawData/Day3"
"PD3","M12",0.011,2,"Data/RawData/Day3"
"PD3","M23",0.016,2,"Data/RawData/Day3"
"PD3","B3SN17-2",0.012,2,"Data/RawData/Day3"
"PD3","IVIA53.87",0.049,2,"Data/RawData/Day3"
"PD3","IVIA5901",0.012,2,"Data/RawData/Day3"
"PD3","ESVL",0.012,2,"Data/RawData/Day3"
"PD3","XF3348",0.017,2,"Data/RawData/Day3"
"PD3","ALS6",0.00700000000000001,2,"Data/RawData/Day3"
"PD3","ALS17T10",0.034,2,"Data/RawData/Day3"
"PD3","ALS10T14",0.041,2,"Data/RawData/Day3"
"PD3","Dixon",0.026,2,"Data/RawData/Day3"
"PD3","M12",0.00900000000000001,2,"Data/RawData/Day3"
"PD3","M23",0.014,2,"Data/RawData/Day3"
"PD3","B3SN17-2",0.012,2,"Data/RawData/Day3"
"PD3","IVIA53.87",0.046,2,"Data/RawData/Day3"
"PD3","IVIA5901",0.012,2,"Data/RawData/Day3"
"PD3","ESVL",0.011,2,"Data/RawData/Day3"
"PD3","XF3348",0.011,2,"Data/RawData/Day3"
"PD3","ALS6",0.006,2,"Data/RawData/Day3"
"PD3","ALS17T10",0.035,2,"Data/RawData/Day3"
"PD3","ALS10T14",0.041,2,"Data/RawData/Day3"
"PD3","Dixon",0.029,2,"Data/RawData/Day3"
"PD3","M12",0.01,2,"Data/RawData/Day3"
"PD3","M23",0.012,2,"Data/RawData/Day3"
"PD3","B3SN17-2",0.012,2,"Data/RawData/Day3"
"PD3","IVIA53.87",0.046,2,"Data/RawData/Day3"
"PD3","IVIA5901",0.012,2,"Data/RawData/Day3"
"PD3","ESVL",0.011,2,"Data/RawData/Day3"
"PD3","XF3348",0.019,2,"Data/RawData/Day3"
"PD3","ALS6",0.006,2,"Data/RawData/Day3"
"PD3","ALS17T10",0.034,2,"Data/RawData/Day3"
"PD3","ALS10T14",0.044,2,"Data/RawData/Day3"
"PD3","Dixon",0.026,2,"Data/RawData/Day3"
"PD3","M12",0.01,2,"Data/RawData/Day3"
"PD3","M23",0.012,2,"Data/RawData/Day3"
"PD3","B3SN17-2",0.00800000000000001,2,"Data/RawData/Day3"
"PD3","IVIA53.87",0.044,2,"Data/RawData/Day3"
"PD3","IVIA5901",0.00900000000000001,2,"Data/RawData/Day3"
"PD3","ESVL",0.011,2,"Data/RawData/Day3"
"PD3","XF3348",0.01,2,"Data/RawData/Day3"
"PD3","ALS6",0.006,2,"Data/RawData/Day3"
"PD3","ALS17T10",0.036,2,"Data/RawData/Day3"
"PD3","ALS10T14",0.044,2,"Data/RawData/Day3"
"PD3","Dixon",0.03,2,"Data/RawData/Day3"
"PD3","M12",0.00900000000000001,2,"Data/RawData/Day3"
"PD3","M23",0.011,2,"Data/RawData/Day3"
"PD3","B3SN17-2",0.013,2,"Data/RawData/Day3"
"PD3","IVIA53.87",0.045,2,"Data/RawData/Day3"
"PD3","IVIA5901",0.011,2,"Data/RawData/Day3"
"PD3","ESVL",0.013,2,"Data/RawData/Day3"
"PD3","XF3348",0.015,2,"Data/RawData/Day3"
"PD3","ALS6",0.01,2,"Data/RawData/Day3"
"PD3","ALS17T10",0.037,2,"Data/RawData/Day3"
"PD3","ALS10T14",0.045,2,"Data/RawData/Day3"
"PD3","Dixon",0.03,2,"Data/RawData/Day3"
"PD3","M12",0.01,2,"Data/RawData/Day3"
"PD3","M23",0.015,2,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.019,1,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.044,1,"Data/RawData/Day3"
"25SAP","IVIA5901",0.016,1,"Data/RawData/Day3"
"25SAP","ESVL",0.02,1,"Data/RawData/Day3"
"25SAP","XF3348",0.012,1,"Data/RawData/Day3"
"25SAP","ALS6",0.018,1,"Data/RawData/Day3"
"25SAP","ALS17T10",0.031,1,"Data/RawData/Day3"
"25SAP","ALS10T14",0.043,1,"Data/RawData/Day3"
"25SAP","Dixon",0.034,1,"Data/RawData/Day3"
"25SAP","M12",0.013,1,"Data/RawData/Day3"
"25SAP","M23",0.016,1,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.02,1,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.046,1,"Data/RawData/Day3"
"25SAP","IVIA5901",0.015,1,"Data/RawData/Day3"
"25SAP","ESVL",0.018,1,"Data/RawData/Day3"
"25SAP","XF3348",0.013,1,"Data/RawData/Day3"
"25SAP","ALS6",0.019,1,"Data/RawData/Day3"
"25SAP","ALS17T10",0.03,1,"Data/RawData/Day3"
"25SAP","ALS10T14",0.041,1,"Data/RawData/Day3"
"25SAP","Dixon",0.035,1,"Data/RawData/Day3"
"25SAP","M12",0.013,1,"Data/RawData/Day3"
"25SAP","M23",0.018,1,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.017,1,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.047,1,"Data/RawData/Day3"
"25SAP","IVIA5901",0.016,1,"Data/RawData/Day3"
"25SAP","ESVL",0.018,1,"Data/RawData/Day3"
"25SAP","XF3348",0.014,1,"Data/RawData/Day3"
"25SAP","ALS6",0.018,1,"Data/RawData/Day3"
"25SAP","ALS17T10",0.034,1,"Data/RawData/Day3"
"25SAP","ALS10T14",0.042,1,"Data/RawData/Day3"
"25SAP","Dixon",0.06,1,"Data/RawData/Day3"
"25SAP","M12",0.015,1,"Data/RawData/Day3"
"25SAP","M23",0.026,1,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.018,1,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.034,1,"Data/RawData/Day3"
"25SAP","IVIA5901",0.017,1,"Data/RawData/Day3"
"25SAP","ESVL",0.02,1,"Data/RawData/Day3"
"25SAP","XF3348",0.013,1,"Data/RawData/Day3"
"25SAP","ALS6",0.017,1,"Data/RawData/Day3"
"25SAP","ALS17T10",0.029,1,"Data/RawData/Day3"
"25SAP","ALS10T14",0.04,1,"Data/RawData/Day3"
"25SAP","Dixon",0.035,1,"Data/RawData/Day3"
"25SAP","M12",0.015,1,"Data/RawData/Day3"
"25SAP","M23",0.02,1,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.02,1,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.037,1,"Data/RawData/Day3"
"25SAP","IVIA5901",0.018,1,"Data/RawData/Day3"
"25SAP","ESVL",0.019,1,"Data/RawData/Day3"
"25SAP","XF3348",0.011,1,"Data/RawData/Day3"
"25SAP","ALS6",0.017,1,"Data/RawData/Day3"
"25SAP","ALS17T10",0.028,1,"Data/RawData/Day3"
"25SAP","ALS10T14",0.044,1,"Data/RawData/Day3"
"25SAP","Dixon",0.034,1,"Data/RawData/Day3"
"25SAP","M12",0.013,1,"Data/RawData/Day3"
"25SAP","M23",0.018,1,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.021,1,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.044,1,"Data/RawData/Day3"
"25SAP","IVIA5901",0.021,1,"Data/RawData/Day3"
"25SAP","ESVL",0.021,1,"Data/RawData/Day3"
"25SAP","XF3348",0.014,1,"Data/RawData/Day3"
"25SAP","ALS6",0.017,1,"Data/RawData/Day3"
"25SAP","ALS17T10",0.028,1,"Data/RawData/Day3"
"25SAP","ALS10T14",0.05,1,"Data/RawData/Day3"
"25SAP","Dixon",0.029,1,"Data/RawData/Day3"
"25SAP","M12",0.012,1,"Data/RawData/Day3"
"25SAP","M23",0.018,1,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.02,2,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.032,2,"Data/RawData/Day3"
"25SAP","IVIA5901",0.015,2,"Data/RawData/Day3"
"25SAP","ESVL",0.017,2,"Data/RawData/Day3"
"25SAP","XF3348",0.014,2,"Data/RawData/Day3"
"25SAP","ALS6",0.021,2,"Data/RawData/Day3"
"25SAP","ALS17T10",0.03,2,"Data/RawData/Day3"
"25SAP","ALS10T14",0.045,2,"Data/RawData/Day3"
"25SAP","Dixon",0.034,2,"Data/RawData/Day3"
"25SAP","M12",0.012,2,"Data/RawData/Day3"
"25SAP","M23",0.017,2,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.016,2,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.033,2,"Data/RawData/Day3"
"25SAP","IVIA5901",0.014,2,"Data/RawData/Day3"
"25SAP","ESVL",0.017,2,"Data/RawData/Day3"
"25SAP","XF3348",0.013,2,"Data/RawData/Day3"
"25SAP","ALS6",0.016,2,"Data/RawData/Day3"
"25SAP","ALS17T10",0.029,2,"Data/RawData/Day3"
"25SAP","ALS10T14",0.043,2,"Data/RawData/Day3"
"25SAP","Dixon",0.041,2,"Data/RawData/Day3"
"25SAP","M12",0.012,2,"Data/RawData/Day3"
"25SAP","M23",0.016,2,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.016,2,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.04,2,"Data/RawData/Day3"
"25SAP","IVIA5901",0.014,2,"Data/RawData/Day3"
"25SAP","ESVL",0.017,2,"Data/RawData/Day3"
"25SAP","XF3348",0.00799999999999999,2,"Data/RawData/Day3"
"25SAP","ALS6",0.017,2,"Data/RawData/Day3"
"25SAP","ALS17T10",0.028,2,"Data/RawData/Day3"
"25SAP","ALS10T14",0.044,2,"Data/RawData/Day3"
"25SAP","Dixon",0.03,2,"Data/RawData/Day3"
"25SAP","M12",0.011,2,"Data/RawData/Day3"
"25SAP","M23",0.015,2,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.013,2,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.032,2,"Data/RawData/Day3"
"25SAP","IVIA5901",0.01,2,"Data/RawData/Day3"
"25SAP","ESVL",0.014,2,"Data/RawData/Day3"
"25SAP","XF3348",0.00900000000000001,2,"Data/RawData/Day3"
"25SAP","ALS6",0.013,2,"Data/RawData/Day3"
"25SAP","ALS17T10",0.024,2,"Data/RawData/Day3"
"25SAP","ALS10T14",0.04,2,"Data/RawData/Day3"
"25SAP","Dixon",0.025,2,"Data/RawData/Day3"
"25SAP","M12",0.00800000000000001,2,"Data/RawData/Day3"
"25SAP","M23",0.011,2,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.016,2,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.032,2,"Data/RawData/Day3"
"25SAP","IVIA5901",0.015,2,"Data/RawData/Day3"
"25SAP","ESVL",0.018,2,"Data/RawData/Day3"
"25SAP","XF3348",0.012,2,"Data/RawData/Day3"
"25SAP","ALS6",0.016,2,"Data/RawData/Day3"
"25SAP","ALS17T10",0.029,2,"Data/RawData/Day3"
"25SAP","ALS10T14",0.043,2,"Data/RawData/Day3"
"25SAP","Dixon",0.028,2,"Data/RawData/Day3"
"25SAP","M12",0.012,2,"Data/RawData/Day3"
"25SAP","M23",0.014,2,"Data/RawData/Day3"
"25SAP","B3SN17-2",0.017,2,"Data/RawData/Day3"
"25SAP","IVIA53.87",0.045,2,"Data/RawData/Day3"
"25SAP","IVIA5901",0.017,2,"Data/RawData/Day3"
"25SAP","ESVL",0.017,2,"Data/RawData/Day3"
"25SAP","XF3348",0.013,2,"Data/RawData/Day3"
"25SAP","ALS6",0.017,2,"Data/RawData/Day3"
"25SAP","ALS17T10",0.029,2,"Data/RawData/Day3"
"25SAP","ALS10T14",0.043,2,"Data/RawData/Day3"
